Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Read Count,Series
44781952,"The Mortal Instruments: The Graphic Novel, Vol. 3 ",Cassandra Clare,"Clare, Cassandra",Cassandra Jean,0316465836,9780316465830.0,4,4.32,Yen Press,Paperback,192,2019.0,2019.0,10/2/2022,10/2/2022,2022,2022 (#77),read,,1,"The Mortal Instruments: The Graphic Novel, 3"
51313890,"The Mortal Instruments: The Graphic Novel, Vol. 4",Cassandra Clare,"Clare, Cassandra",Cassandra Jean,0316465844,9780316465847.0,4,4.35,Yen Press,Paperback,218,2020.0,2020.0,10/2/2022,10/2/2022,2022,2022 (#78),read,,1,
61237234,"The Mortal Instruments: The Graphic Novel, Vol. 6",Cassandra Clare,"Clare, Cassandra",Cassandra Jean,1975341287,9781975341282.0,0,4.41,Yen Press,Paperback,218,2022.0,2022.0,,12/7/2022,to-read,to-read (#170),to-read,,0,
35297403,The Red Scrolls of Magic ,Cassandra Clare,"Clare, Cassandra",Wesley Chu,1481495089,9781481495080.0,5,4.12,Margaret K. McElderry Books,Hardcover,350,2019.0,2019.0,2/10/2022,9/1/2020,"2022, owned","2022 (#17), owned (#45)",read,,1,"The Eldest Curses, #1"
13568619,The Shadowhunter's Codex,Cassandra Clare,"Clare, Cassandra",Joshua Lewis,,,4,3.92,Simon and Schuster,Hardcover,274,2013.0,2013.0,7/31/2022,7/12/2017,"2022, owned","2022 (#59), owned (#50)",read,,1,
57525255,The Whispering Room,Cassandra Clare,"Clare, Cassandra",,,,0,4.59,,ebook,7,2021.0,,,1/9/2022,to-read,to-read (#27),to-read,,0,
23380999,The Whitechapel Fiend ,Cassandra Clare,"Clare, Cassandra","Maureen Johnson, Luke Pasqualino",,,5,4.3,,ebook,98,2015.0,2015.0,1/24/2017,1/2/2017,2017,2017 (#13),read,,1,"Tales from the Shadowhunter Academy, #3"
22428828,Welcome to Shadowhunter Academy ,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Devon Bostick",,,3,4.09,Margaret K. McElderry Books,Kindle Edition,78,2015.0,2015.0,1/1/2017,1/1/2017,2017,2017 (#9),read,,1,"Tales from the Shadowhunter Academy, #1"
58733682,Twin Crowns ,Catherine Doyle,"Doyle, Catherine",Katherine Webber,0063116138,9780063116139.0,0,3.98,Balzer & Bray,Hardcover,480,2022.0,2022.0,,11/17/2022,to-read,to-read (#159),to-read,,0,"Twin Crowns, #1"
18693763,Everything I Never Told You,Celeste Ng,"Ng, Celeste",,159420571X,9781594205712.0,0,3.85,Penguin Press,Hardcover,297,2014.0,2014.0,,1/26/2023,to-read,to-read (#183),to-read,,0,
34273236,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,0735224293,9780735224292.0,0,4.08,Penguin Press,Hardcover,338,2017.0,2017.0,,1/20/2018,"to-read, owned","to-read (#4), owned (#87)",to-read,,0,
57191885,The Witch Collector ,Charissa Weaks,"Weaks, Charissa",,1648980449,9781648980442.0,0,3.88,City Owl Press,Paperback,343,2021.0,2021.0,,11/7/2022,to-read,to-read (#138),to-read,,0,"Witch Walker, #1"
43553743,A Tale of Two Cities,Charles Dickens,"Dickens, Charles",,,9781509896424.0,0,3.87,Macmillan Popular Classics,Paperback,363,2018.0,1859.0,,2/14/2018,"currently-reading, owned","currently-reading (#1), owned (#77)",currently-reading,,1,
50892212,These Violent Delights ,Chloe Gong,"Gong, Chloe",,1534457690,9781534457690.0,2,3.87,Margaret K. McElderry Books,Hardcover,449,2020.0,2020.0,11/19/2022,11/8/2021,2022,2022 (#100),read,,1,"These Violent Delights, #1"
60527571,The Cursed And The Broken  ,Chloe Hodge,"Hodge, Chloe",,,,0,3.91,,Hardcover,380,2022.0,2022.0,,11/7/2022,to-read,to-read (#139),to-read,,0,"The Cursed Blood, #1"
52380731,"Kim Jiyoung, Born 1982",Cho Nam-joo,"Nam-joo, Cho",Jamie Chang,1487006993,9781487006990.0,4,4.18,Anansi International,Paperback,163,2020.0,2016.0,7/19/2023,7/18/2023,2023,2023 (#17),read,,1,
42201431,The Unhoneymooners ,Christina Lauren,"Lauren, Christina",,,,2,3.93,Gallery Books,Paperback,432,2019.0,2019.0,10/24/2021,9/12/2021,2021,2021 (#18),read,,1,"Unhoneymooners, #1"
113436,Eragon ,Christopher Paolini,"Paolini, Christopher",,0375826696,9780375826696.0,0,3.94,Alfred A. Knopf,Paperback,503,2005.0,2002.0,,12/29/2022,to-read,to-read (#178),to-read,,0,"The Inheritance Cycle, #1"
57693262,Cleopatra and Frankenstein,Coco Mellors,"Mellors, Coco",,1635576814,9781635576818.0,0,3.79,Bloomsbury Publishing,Hardcover,384,2022.0,2022.0,,1/26/2023,to-read,to-read (#195),to-read,,0,
25111004,9-Nov,Colleen Hoover,"Hoover, Colleen",,1501110349,9781501110344.0,3,4.17,Atria Books,Paperback,310,2015.0,2015.0,1/21/2022,11/10/2021,2022,2022 (#10),read,,1,
38926487,All Your Perfects,Colleen Hoover,"Hoover, Colleen",,1501193325,9781501193323.0,3,4.08,Atria Books,Paperback,305,2018.0,2018.0,7/28/2021,7/27/2021,2021,2021 (#16),read,,1,
22667115,Confess,Colleen Hoover,"Hoover, Colleen",,,,0,4.12,Atria Books,Kindle Edition,321,2015.0,2015.0,3/30/2018,3/29/2018,"2018, owned","2018 (#11), owned (#59)",read,,1,
18593175,Finding Cinderella ,Colleen Hoover,"Hoover, Colleen",,,,2,4.02,Atria Books,ebook,130,2013.0,2013.0,2/5/2017,2/5/2017,2017,2017 (#21),read,,1,"Hopeless, #2.5"
49018309,Finding Perfect ,Colleen Hoover,"Hoover, Colleen",,,,4,4.16,,Paperback,128,2019.0,2019.0,2/3/2022,2/2/2022,2022,2022 (#14),read,,1,"Hopeless, #2.6"
15717943,Hopeless ,Colleen Hoover,"Hoover, Colleen",,1301949825,9781301949823.0,2,4.26,,ebook,410,2012.0,2012.0,10/23/2016,10/20/2016,2016,2016 (#54),read,,1,"Hopeless, #1"
27362503,It Ends with Us ,Colleen Hoover,"Hoover, Colleen",,,,5,4.21,Atria Books,Kindle Edition,386,2016.0,2016.0,12/19/2016,12/18/2016,2016,2016 (#61),read,,1,"It Ends with Us, #1"
17340050,Losing Hope ,Colleen Hoover,"Hoover, Colleen",,,,2,4.19,Atria Books,Kindle Edition,321,2013.0,2013.0,2/4/2017,1/30/2017,2017,2017 (#20),read,,1,"Hopeless, #2"
24445517,Maybe Someday ,Colleen Hoover,"Hoover, Colleen",,,,2,4.04,Atria Books,Kindle Edition,385,2014.0,2014.0,12/22/2017,12/15/2017,"2017, owned","2017 (#54), owned (#46)",read,,1,"Maybe, #1"
17788401,Ugly Love,Colleen Hoover,"Hoover, Colleen",,,,1,4.09,Atria Books,Kindle Edition,333,2014.0,2014.0,1/22/2022,11/8/2021,2022,2022 (#11),read,"1 star. One question. why on earth is this such a popular book? It's seriously an awful one. Tate was a dramatic whiny pathetic fool, the whole book she just lets Miles walk all over her. Even though she already knows what she agreed to she keeps trying to change Miles and finds ways to make him fall for her and cries when he rejects her!!!!!! Regarding Miles, I did feel like he's the main character and his character was far more interesting but he was still in dire need of therapy. The only reason this book got an extra star is because of Miles and Rachel's back story, it was truly sad.",1,
59344312,Verity,Colleen Hoover,"Hoover, Colleen",,153872474X,9781538724743.0,3,4.34,Grand Central Publishing,ebook,336,2021.0,2018.0,2/14/2022,11/8/2021,2022,2022 (#19),read,,1,
22840421,My Lady Jane ,Cynthia Hand,"Hand, Cynthia","Brodi Ashton, Jodi Meadows",,,5,4.04,HarperTeen ,Kindle Edition,474,2016.0,2016.0,6/20/2017,3/3/2017,2017,2017 (#32),read,,1,"The Lady Janies, #1"
960,Angels & Demons ,Dan Brown,"Brown, Dan",,1416524797,9781416524793.0,0,3.93,Pocket Books,Mass Market Paperback,736,2006.0,2000.0,,5/6/2021,,,read,,1,"Robert Langdon, #1"
968,The Da Vinci Code ,Dan Brown,"Brown, Dan",,,,0,3.91,Anchor,Paperback,489,2006.0,2003.0,,11/21/2017,"to-read, owned","to-read (#3), owned (#86)",to-read,,0,"Robert Langdon, #2"
51630215,Cast in Firelight ,Dana    Swift,"Swift, Dana",,0593124219,9780593124215.0,0,3.95,Delacorte Press,Hardcover,433,2021.0,2021.0,,11/6/2022,to-read,to-read (#118),to-read,,0,"Wickery, #1"
59688355,Dipped in Holly ,Dana Isaly,"Isaly, Dana",,,,1,3.67,Dana Isaly,ebook,66,2021.0,2021.0,12/31/2021,12/31/2021,2022,2022 (#1),read,,2,"Nick and Holly, #1"
57917042,Anatomy: A Love Story ,Dana Schwartz,"Schwartz, Dana",,,,3,3.83,Wednesday Books,Hardcover,338,2022.0,2022.0,8/22/2023,4/3/2023,2023,2023 (#20),read,,1,"The Anatomy Duology, #1"
59236034,Boo’ed Up,Danielle Allen,"Allen, Danielle",,,,1,3.57,,Kindle Edition,103,2021.0,2021.0,11/28/2021,11/28/2021,2021,2021 (#28),read,,1,
53921926,The Bridge Kingdom ,Danielle L. Jensen,"Jensen, Danielle L.",,,,3,4.06,CLA,Kindle Edition,356,2020.0,2018.0,3/7/2022,11/8/2021,2022,2022 (#25),read,,1,"The Bridge Kingdom, #1"
61160899,The Calm Before the Storm ,Danielle L. Jensen,"Jensen, Danielle L.",,,,3,4.16,Danielle L. Jensen,ebook,80,2022.0,2022.0,10/22/2022,10/22/2022,2022,2022 (#89),read,,1,"The Bridge Kingdom, #3.5"
59487103,The Inadequate Heir ,Danielle L. Jensen,"Jensen, Danielle L.",,,,0,4.18,CLA,Kindle Edition,538,2022.0,2021.0,,5/28/2022,to-read,to-read (#43),to-read,,0,"The Bridge Kingdom, #3"
50719471,The Traitor Queen ,Danielle L. Jensen,"Jensen, Danielle L.",,,,5,4.25,CLA,Kindle Edition,352,2020.0,2020.0,3/10/2022,2/26/2022,"2022, favorite","2022 (#27), favorite (#12)",read,,1,"The Bridge Kingdom, #2"
39083635,The Sweetest Oblivion ,Danielle Lori,"Lori, Danielle",,1721284443,9781721284443.0,2,4.05,CreateSpace,Paperback,384,2018.0,2018.0,11/25/2021,11/8/2021,2021,2021 (#26),read,,1,"Made, #1"
23153154,Memory Man ,David Baldacci,"Baldacci, David",,1455559822,9781455559824.0,0,4.11,Grand Central Publishing,Hardcover,416,2015.0,2015.0,,3/22/2023,to-read,to-read (#202),to-read,,0,"Amos Decker, #1"
8667848,A Discovery of Witches ,Deborah Harkness,"Harkness, Deborah",,0670022411,9780670022410.0,0,4.02,Viking Penguin,Hardcover,579,2011.0,2011.0,,10/17/2022,to-read,to-read (#103),to-read,,0,"All Souls, #1"
61337597,The House Witch,Delemhach,"Delemhach, Delemhach",,1039410243,9781039410244.0,0,4.21,Podium Publishing,Kindle Edition,658,2022.0,2022.0,,11/13/2022,to-read,to-read (#155),to-read,,0,
36809135,Where the Crawdads Sing,Delia Owens,"Owens, Delia",,0735219117,9780735219113.0,0,4.4,G.P. Putnam’s Sons,ebook,384,2018.0,2018.0,,12/21/2021,to-read,to-read (#25),to-read,,0,
27779033,One Paris Summer,Denise Grover Swank,"Swank, Denise Grover",,0310755166,9780310755166.0,3,3.97,Blink,Paperback,352,2016.0,2016.0,6/18/2022,6/17/2022,"2022, owned","2022 (#40), owned (#26)",read,,1,
10964,Outlander ,Diana Gabaldon,"Gabaldon, Diana",,0440242940,9780440242949.0,0,4.26,Dell Publishing Company,Mass Market Paperback,850,2005.0,1991.0,,5/3/2023,to-read,to-read (#218),to-read,,0,"Outlander, #1"
46041465,Everything I Know About Love,Dolly Alderton,"Alderton, Dolly",,0062968785,9780062968784.0,0,4.06,Harper,Hardcover,368,2020.0,2018.0,,8/14/2023,to-read,to-read (#232),to-read,,0,
17333223,The Goldfinch,Donna Tartt,"Tartt, Donna",,0316055433,9780316055437.0,0,3.94,"Little, Brown",Hardcover,864,2013.0,2013.0,,7/26/2022,to-read,to-read (#78),to-read,,0,
29044,The Secret History,Donna Tartt,"Tartt, Donna",,1400031702,9781400031702.0,0,4.17,Vintage,Paperback,559,1992.0,1992.0,,7/26/2022,"to-read, owned","to-read (#76), owned (#93)",to-read,,0,
33376821,Sweet Bean Paste,Durian Sukegawa,"Sukegawa, Durian",Alison  Watts,1786071959,9781786071958.0,0,4.07,Oneworld Publications,Paperback,218,2017.0,2013.0,,8/14/2023,to-read,to-read (#228),to-read,,0,
60114057,The American Roommate Experiment ,Elena  Armas,"Armas, Elena",,1668002779,9781668002773.0,2,3.86,Atria,Paperback,400,2022.0,2022.0,10/11/2022,8/22/2022,2022,2022 (#84),read,,1,"Spanish Love Deception, #2"
54189398,The Spanish Love Deception ,Elena  Armas,"Armas, Elena",,1668002531,9781668002537.0,5,3.86,Elena Armas,ebook,487,2021.0,2021.0,10/31/2021,9/12/2021,2021,2021 (#20),read,,1,"Spanish Love Deception, #1"
22571629,The Architect's Apprentice,Elif Shafak,"Shafak, Elif",,052542797X,9780525427971.0,0,4.02,Viking,Hardcover,432,2015.0,2006.0,,5/23/2023,to-read,to-read (#219),to-read,,0,
25701206,The Forty Rules of Love,Elif Shafak,"Shafak, Elif",,0241972930,9780241972939.0,5,4.13,Penguin,Paperback,358,2015.0,2009.0,9/30/2023,5/23/2023,"owned, 2023, favorite","owned (#82), 2023 (#27), favorite (#17)",read,,1,
56587382,The Island of Missing Trees,Elif Shafak,"Shafak, Elif",,0241434998,9780241434994.0,0,4.16,VIKIN,Hardcover,354,2021.0,2021.0,,5/23/2023,to-read,to-read (#220),to-read,,0,
55285911,A Deal with the Elf King ,Elise Kova,"Kova, Elise",,1949694283,9781949694284.0,0,3.74,Silver Wing Press,Paperback,317,2020.0,2020.0,,11/10/2021,to-read,to-read (#16),to-read,,0,"Married to Magic, #1"
23127048,Air Awakens ,Elise Kova,"Kova, Elise",,1932549935,9781932549935.0,0,4.0,Silver Wing Press,Paperback,342,2015.0,2015.0,,2/26/2022,to-read,to-read (#29),to-read,,0,"Air Awakens, #1"
53457092,Six Crimson Cranes ,Elizabeth Lim,"Lim, Elizabeth",,0593300939,9780593300930.0,0,4.23,Knopf,ebook,454,2021.0,2021.0,,3/7/2023,to-read,to-read (#201),to-read,,0,"Six Crimson Cranes, #1"
42815556,Spin the Dawn ,Elizabeth Lim,"Lim, Elizabeth",,,,0,3.99,Alfred A. Knopf Books for Young Readers,Hardcover,392,2019.0,2019.0,,11/17/2022,to-read,to-read (#160),to-read,,0,"The Blood of Stars, #1"
45694898,Marriage for One,Ella Maise,"Maise, Ella",,,,2,3.88,Ella Maise,Kindle Edition,520,2019.0,2019.0,1/18/2022,1/14/2022,2022,2022 (#9),read,,1,
58762145,To Hate Adam Connor,Ella Maise,"Maise, Ella",,,,2,4.03,,Kindle Edition,448,2021.0,2016.0,2/28/2022,1/19/2022,2022,2022 (#22),read,,1,
58762117,To Love Jason Thorn,Ella Maise,"Maise, Ella",,,,3,3.8,,Kindle Edition,428,2021.0,2015.0,2/27/2022,1/19/2022,2022,2022 (#21),read,,1,
44019703,The Deal ,Elle Kennedy,"Kennedy, Elle",,,,1,4.25,Elle Kennedy Inc.,Kindle Edition,342,2019.0,2015.0,1/4/2022,11/10/2021,2022,2022 (#3),read,,1,"Off-Campus, #1"
60816947,House of Lies and Sorrow ,Emily Blackwood,"Blackwood, Emily",,,9798828522835.0,3,3.47,Independently published,Paperback,268,2022.0,2022.0,8/14/2022,8/13/2022,2022,2022 (#61),read,,1,"Fae of Rewyth, #1"
41460043,Wuthering Heights,Emily Brontë,"Brontë, Emily",,150989635X,9781509896356.0,0,3.88,Macmillan Popular Classics,Paperback,313,2018.0,1847.0,,8/14/2023,"to-read, owned","to-read (#233), owned (#81)",to-read,,0,
52867387,Beach Read,Emily Henry,"Henry, Emily",,1984806734,9781984806734.0,1,4.02,Berkley,Paperback,400,2020.0,2020.0,6/9/2022,11/10/2021,2022,2022 (#37),read,"Yeahhhhh, so I don’t think this author’s for me at all. I’m just gonna stop trying with this book",1,
58690308,Book Lovers,Emily Henry,"Henry, Emily",,,,3,4.16,Berkley,Hardcover,377,2022.0,2022.0,10/8/2022,7/22/2022,"2022, owned","2022 (#83), owned (#7)",read,,1,
54985743,People We Meet on Vacation,Emily Henry,"Henry, Emily",,1984806750,9781984806758.0,1,3.9,Berkley,Paperback,364,2021.0,2021.0,12/21/2021,11/8/2021,2021,2021 (#33),read,This book actually deserves a 1⭐️but I kinda like Alex so 1.5⭐️ it is. This by far has been the worst book I read this year. It’s definitely because of the alternation from now and then. And also because I find friends to lovers boring and poppy to be very irritating. Considered DNFing it like 7 times but I powered through (not a fan of leaving books unfinished,1,
55812605,Hotel Magnifique,Emily J. Taylor,"Taylor, Emily J.",,0593404513,9780593404515.0,0,3.79,Razorbill,Hardcover,400,2022.0,2022.0,,6/20/2022,to-read,to-read (#53),to-read,,0,
55711706,Everyone in This Room Will Someday Be Dead,Emily R. Austin,"Austin, Emily R.",,1982167351,9781982167356.0,4,3.88,Atria Books,Hardcover,256,2021.0,2021.0,2/4/2023,1/26/2023,2023,2023 (#2),read,,1,
59243407,Fire Heart ,Emma Hamm,"Hamm, Emma",,,,2,3.72,Emma Hamm,Kindle Edition,326,2022.0,2021.0,11/9/2022,11/7/2022,2022,2022 (#97),read,,1,"The Dragon of Umbra, #1"
42270486,Seas of Crimson Silk ,Emma Hamm,"Hamm, Emma",,1732976503,9781732976504.0,0,3.72,Emma Hamm,Hardcover,374,2018.0,2018.0,,11/6/2022,to-read,to-read (#108),to-read,,0,"Burning Empire, #1"
39679076,House of Salt and Sorrows ,Erin A. Craig,"Craig, Erin A.",,1984831925,9781984831927.0,0,3.92,Delacorte,Hardcover,403,2019.0,2019.0,,11/11/2022,to-read,to-read (#154),to-read,,0,"Sisters of the Salt, #1"
35795993,The Traitor's Kiss ,Erin Beaty,"Beaty, Erin",,1250158842,9781250158840.0,0,3.95,Square Fish,Paperback,366,2018.0,2017.0,,11/6/2022,to-read,to-read (#122),to-read,,0,"The Traitor's Circle, #1"
40864723,The Traitor's Ruin ,Erin Beaty,"Beaty, Erin",,1250309069,9781250309068.0,0,4.1,Square Fish,Paperback,400,2019.0,2018.0,,11/6/2022,to-read,to-read (#119),to-read,,0,"Traitor's Trilogy, 2"
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,,9780385534635.0,0,4.02,Doubleday,Hardcover,400,2011.0,2011.0,,5/6/2021,to-read,to-read (#8),to-read,,0,
43575115,The Starless Sea,Erin Morgenstern,"Morgenstern, Erin",,038554121X,9780385541213.0,0,3.86,Doubleday,Hardcover,498,2019.0,2019.0,,7/12/2022,to-read,to-read (#59),to-read,,0,
29519514,Broken Prince ,Erin Watt,"Watt, Erin",,1682305031,9781682305034.0,1,3.99,EverAfter Romance,Paperback,370,2016.0,2016.0,,6/2/2017,2017,2017 (#40),read,,1,"The Royals, #2"
28678119,Paper Princess ,Erin Watt,"Watt, Erin","Elle Kennedy, Jen Frederick",,,1,3.93,Timeout LLC,Kindle Edition,370,2016.0,2016.0,,6/2/2017,2017,2017 (#39),read,,1,"The Royals, #1"
29519517,Twisted Palace ,Erin Watt,"Watt, Erin",,1682305066,9781682305065.0,1,3.92,EverAfter Romance,Paperback,370,2016.0,2016.0,6/10/2017,6/4/2017,2017,2017 (#41),read,,1,"The Royals, #3"
133599,A Farewell to Arms,Ernest Hemingway,"Hemingway, Ernest",,0099273977,9780099273974.0,3,3.82,Vintage,Paperback,293,2005.0,1929.0,8/26/2023,7/3/2023,"2023, owned","2023 (#21), owned (#79)",read,,1,
26156203,The Crown's Game ,Evelyn Skye,"Skye, Evelyn",,0062422588,9780062422583.0,0,3.82,Balzer + Bray,Hardcover,407,2016.0,2016.0,,11/17/2022,to-read,to-read (#164),to-read,,0,"The Crown's Game, #1"
4671,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,,,0,3.93,Scribner,Paperback,180,1925.0,1925.0,,4/28/2023,to-read,to-read (#213),to-read,,0,
42603984,Ace of Spades,Faridah Àbíké-Íyímídé,"Àbíké-Íyímídé, Faridah",,1474967531,9781474967532.0,0,4.19,Usborne ,Paperback,470,2021.0,2021.0,,10/9/2022,to-read,to-read (#88),to-read,,0,
43587154,Jade City ,Fonda Lee,"Lee, Fonda",,0316440884,9780316440882.0,0,4.11,Orbit,Paperback,560,2018.0,2017.0,,7/16/2022,to-read,to-read (#67),to-read,,0,"The Green Bone Saga, #1"
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,1476738017,9781476738017.0,4,4.38,Atria Books,Hardcover,337,2014.0,2012.0,4/3/2023,1/26/2023,2023,2023 (#9),read,,1,
53799686,Anxious People,Fredrik Backman,"Backman, Fredrik",Neil   Smith,1982121602,9781982121600.0,0,4.18,Simon & Schuster Canada,Paperback,336,2020.0,2019.0,,7/26/2022,to-read,to-read (#77),to-read,,0,
33413128,Beartown ,Fredrik Backman,"Backman, Fredrik",,1501163116,,0,4.29,Simon & Schuster,Kindle Edition,432,2017.0,2016.0,,1/26/2023,to-read,to-read (#190),to-read,,0,"Beartown, #1"
60556912,The Housemaid ,Freida McFadden,"McFadden, Freida",,,,4,4.34,Bookouture,Kindle Edition,338,2022.0,2022.0,10/10/2023,4/28/2023,"owned, 2023","owned (#83), 2023 (#29)",read,,1,"The Housemaid, #1"
62848145,The Housemaid's Secret ,Freida McFadden,"McFadden, Freida",,1837901317,9781837901319.0,0,4.29,Bookouture,Kindle Edition,318,2023.0,,,4/28/2023,to-read,to-read (#215),to-read,,0,"The Housemaid, #2"
57497050,Court of Dragons ,Frost Kay,"Kay, Frost",,,,0,3.82,Renegade Publishing,Kindle Edition,302,2021.0,2021.0,,11/6/2022,to-read,to-read (#128),to-read,,0,"Dragon Isle Wars, #1"
17879,Crime and Punishment,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky",0679420290,9780679420293.0,0,4.26,Random House,Hardcover,564,1993.0,1866.0,,3/28/2023,"currently-reading, owned","currently-reading (#2), owned (#76)",currently-reading,,1,
436982,Notes from the Underground,Fyodor Dostoevsky,"Dostoevsky, Fyodor","Constance Garnett, Fyodor Dostoyevsky",,,4,4.18,Dover Publications,Paperback,96,1992.0,1864.0,4/25/2023,5/25/2022,2023,2023 (#13),read,,1,
210190,The Double,Fyodor Dostoevsky,"Dostoevsky, Fyodor",Constance Garnett,0486295729,9780486295725.0,0,3.68,Dover Publications,Paperback,144,1997.0,1846.0,,4/28/2023,to-read,to-read (#209),to-read,,0,
58784475,"Tomorrow, and Tomorrow, and Tomorrow",Gabrielle Zevin,"Zevin, Gabrielle",,,,0,4.21,Knopf,Hardcover,401,2022.0,2022.0,,1/26/2023,to-read,to-read (#191),to-read,,0,
31434883,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,0735220689,9780735220683.0,0,4.24,Pamela Dorman Books / Viking,Hardcover,336,2017.0,2017.0,,7/4/2022,to-read,to-read (#55),to-read,,0,
21911416,If I Stay ,Gayle Forman,"Forman, Gayle",,0147514533,9780147514530.0,1,3.92,Speak,Paperback,259,2014.0,2009.0,,2/20/2018,owned,owned (#51),read,,1,"If I Stay, #1"
4374400,If I Stay ,Gayle Forman,"Forman, Gayle",,0525421033,9780525421030.0,2,3.92,Viking,Hardcover,208,2009.0,2009.0,,4/23/2016,owned,owned (#14),read,,1,"If I Stay, #1"
17623975,Just One Day ,Gayle Forman,"Forman, Gayle",,0142422959,9780142422953.0,3,3.98,Speak,Paperback,369,2013.0,2013.0,7/1/2022,6/27/2022,"2022, owned","2022 (#46), owned (#10)",read,,1,"Just One Day, #1"
22021611,Just One Night ,Gayle Forman,"Forman, Gayle",,0698184890,9780698184893.0,1,4.09, Viking Children’s Books,ebook,40,2014.0,2014.0,7/7/2022,7/7/2022,"2022, owned","2022 (#54), owned (#61)",read,,1,"Just One Day, #2.5"
12842134,Just One Year ,Gayle Forman,"Forman, Gayle",,,,2,3.88,Dutton Children's,Kindle Edition,336,2013.0,2013.0,7/7/2022,7/5/2022,"2022, owned","2022 (#52), owned (#9)",read,,1,"Just One Day, #2"
53438195,The Witch's Heart,Genevieve Gornichec,"Gornichec, Genevieve",,059309994X,9780593099940.0,0,4.06,Ace,Hardcover,359,2021.0,2021.0,,10/11/2022,to-read,to-read (#95),to-read,,0,
61439040,1984,George Orwell,"Orwell, George",Thomas Pynchon,0452284236,9780452284234.0,0,4.19,Plume,Paperback,368,2022.0,1949.0,,1/26/2023,to-read,to-read (#184),to-read,,0,
34817019,Phoenix Unbound ,Grace Draven,"Draven, Grace",,0451489764,9780451489760.0,0,4.01,Ace Books,ebook,431,2018.0,2018.0,,11/6/2022,to-read,to-read (#114),to-read,,0,"Fallen Empire, #1"
24473763,Radiance ,Grace Draven,"Draven, Grace",,,,3,4.01,Grace Draven,Kindle Edition,297,2015.0,2015.0,12/11/2022,2/26/2022,2022,2022 (#106),read,,1,"Wraith Kings, #1"
59414094,How to Sell a Haunted House,Grady Hendrix,"Hendrix, Grady",,0593201264,9780593201268.0,0,3.74,Berkley,Hardcover,419,2023.0,2023.0,,4/28/2023,to-read,to-read (#217),to-read,,0,
46223364,We Free the Stars ,Hafsah Faizal,"Faizal, Hafsah",,0374311579,9780374311575.0,3,4.24,"Farrar, Straus and Giroux",Hardcover,592,2021.0,2021.0,12/2/2021,11/26/2021,2021,2021 (#27),read,"3 ⭐️<br/>Now, this was an interesting read but unfortunately, it wasn’t that good. The book dragged and dragged and I felt like there were a lot of unnecessary things going on you. It also felt like the author had something against Yasmine! The chemistry between the main leads was non-existent, plus it felt like their romance was rushed. And the second lead couple, which we got a lot of hints about, never actually happened! The main reason I was able to get through it because of the lion of the night. Now he was an interesting character. I’m always attracted to dark and twisty characters. His reason for vengeance, in a way, was plausible.",1,"Sands of Arawiya, #2"
36492488,We Hunt the Flame ,Hafsah Faizal,"Faizal, Hafsah",,0374311544,9780374311544.0,4,3.9,"Farrar, Straus and Giroux",Hardcover,472,2019.0,2019.0,11/10/2021,11/1/2021,2021,2021 (#22),read,,1,"Sands of Arawiya, #1"
25489025,The Vegetarian,Han Kang,"Kang, Han",Deborah Smith,0553448188,9780553448184.0,0,3.58,Hogarth,Hardcover,188,2016.0,2007.0,,8/14/2023,to-read,to-read (#227),to-read,,0,
53418394,For the Wolf ,Hannah F. Whitten,"Whitten, Hannah F.",,0316592781,9780316592789.0,0,3.63,Orbit Books,Paperback,437,2021.0,2021.0,,7/12/2022,to-read,to-read (#64),to-read,,0,"Wilderwood, #1"
123257687,Assistant to the Villain ,Hannah Nicole Maehrer,"Maehrer, Hannah Nicole",,1649375808,9781649375803.0,1,3.98,Entangled Publishing: Red Tower Books,Paperback,352,2023.0,2023.0,10/1/2023,9/23/2023,2023,2023 (#28),read,,1,"Assistant to the Villain, #1"
29408433,A Little Life,Hanya Yanagihara,"Yanagihara, Hanya",,1447294831,9781447294832.0,5,4.34,Picador,Paperback,720,2016.0,2015.0,5/14/2023,5/28/2022,"2023, owned","2023 (#14), owned (#72)",read,,1,
